CA0402QK022,9.38,22/07/2024
CA0272QK006,19.48,22/07/2024
CA2230QK041,57.6,22/07/2024
CA0413QK025,5.27,22/07/2024
CA2276QK041,4.81,22/07/2024
CA2360QK026,7.75,22/07/2024
CA0056QK006,66.43,22/07/2024
CA2401QK042,18,22/07/2024
CA0421QK003,27.51,22/07/2024
CA2276QK002,28.4,22/07/2024
CA2362QK024,92.77,22/07/2024
CA2241QK023,55.05,22/07/2024
CA0002QK001,17.26,22/07/2024
CA0300QK023,37.53,22/07/2024
CA2396QK024,44.73,22/07/2024
CA1974QK006,3.16,22/07/2024
204898QK012,88.94,22/07/2024
CA0411QK006,26.92,22/07/2024
CA1958QK021,22.29,22/07/2024
CA2389QK022,47.87,22/07/2024
CA2264QK025,42.28,22/07/2024
CA1454QK023,22.43,22/07/2024
CA0312QK025,9.35,22/07/2024
CA0298QK002,47.39,22/07/2024
CA2387QK026,9.39,22/07/2024
CA1939QK022,30.13,22/07/2024
CA0239QK021,10.69,22/07/2024
CA0396QK023,5.44,22/07/2024
CA1312QK004,72.59,22/07/2024
CA0289QK003,57.59,22/07/2024
CA0398QK002,24.32,22/07/2024
CA3008QK022,21.4,22/07/2024
CA0274QK023,32.66,22/07/2024
CA0238QK026,40.25,22/07/2024
CA1887QK021,4.91,22/07/2024
CA2462QK001,18.06,22/07/2024
CA2230QK002,0,22/07/2024
CA2394QK006,21.92,22/07/2024
CA0413QK003,4.12,22/07/2024
CA2262QK026,28.2,22/07/2024
CA0218QK041,18.85,22/07/2024
CA0164QK043,4.07,22/07/2024
CA0417QK001,8.22,22/07/2024
CA2360QK001,45.12,22/07/2024
CA0305QK005,19.07,22/07/2024
CA0352QK041,10.39,22/07/2024
CA0273QK002,18.97,22/07/2024
CA2323QK006,69.29,22/07/2024
CA1450QK025,9.34,22/07/2024
CA0058QK002,25.57,22/07/2024
CA2395QK042,46.14,22/07/2024
CA1953QK025,8.54,22/07/2024
CA1454QK001,27.86,22/07/2024
CA0312QK003,15.35,22/07/2024
CA0425QK001,29.48,22/07/2024
CA2387QK001,23.66,22/07/2024
CA2042QK005,135.01,22/07/2024
CA0396QK001,16.07,22/07/2024
CA0060QK023,63.69,22/07/2024
CA2244QK005,39.62,22/07/2024
CA0072QK022,16.44,22/07/2024
CA0201QK006,66.48,22/07/2024
CA0288QK001,15.83,22/07/2024
CA1937QK024,69.86,22/07/2024
CA0236QK041,17.18,22/07/2024
CA0003QK003,35.36,22/07/2024
CA0274QK001,32.15,22/07/2024
CA0238QK004,43.33,22/07/2024
CA2403QK042,4.34,22/07/2024
CA2393QK041,219.14,22/07/2024
CA0375QK003,16.66,22/07/2024
CA2390QK004,32.79,22/07/2024
CA2269QK001,17.58,22/07/2024
CA0306QK002,68.25,22/07/2024
CA2262QK001,47.08,22/07/2024
CA0300QK004,44.06,22/07/2024
CA1947QK001,42.9,22/07/2024
CA0200QK001,27.34,22/07/2024
CA0426QK003,13.34,22/07/2024
CA0211QK025,11.04,22/07/2024
CA0009QK023,86.99,22/07/2024
CA1886QK025,31.96,22/07/2024
CA0054QK003,14.95,22/07/2024
CA2241QK003,64.33,22/07/2024
CA0276QK002,34.23,22/07/2024
CA1455QK005,54.49,22/07/2024
CA0386QK001,0,22/07/2024
CA2264QK005,126.57,22/07/2024
CA0303QK005,13.19,22/07/2024
CA0203QK005,82.14,22/07/2024
CA0412QK004,25.31,22/07/2024
CA2400QK003,33.2,22/07/2024
CA1953QK002,8.33,22/07/2024
CA2270QK003,10.3,22/07/2024
CA1938QK003,6.38,22/07/2024
CA2244QK041,40.84,22/07/2024
CA2357QK004,65.72,22/07/2024
CA1663QK003,56.5,22/07/2024
CA0406QK006,26.13,22/07/2024
CA2360QK041,4.25,22/07/2024
CA0046QK003,13.57,22/07/2024
CA0043QK002,87.66,22/07/2024
CA0728QK001,89.01,22/07/2024
CA2401QK022,104.62,22/07/2024
CA2323QK026,12.81,22/07/2024
CA0070QK006,77.09,22/07/2024
CA0058QK005,60.13,22/07/2024
CA1182QK001,50.76,22/07/2024
CA0399QK005,35.82,22/07/2024
CA0206QK024,13.11,22/07/2024
CA0385QK042,29.18,22/07/2024
CA2390QK041,29.21,22/07/2024
CA0034QK004,105.54,22/07/2024
CA2204QK002,18.64,22/07/2024
CA2395QK041,55.61,22/07/2024
CA1664QK022,5.34,22/07/2024
CA1916QK003,47.31,22/07/2024
CA2462QK021,27.8,22/07/2024
CA2397QK026,59.59,22/07/2024
CA2391QK006,227.78,22/07/2024
CA0336QK041,0.53,22/07/2024
CA0289QK006,32.75,22/07/2024
CA0134QK003,53.24,22/07/2024
CA1456QK006,93.96,22/07/2024
CA0211QK003,0.09,22/07/2024
CA0009QK001,55.99,22/07/2024
CA1973QK021,44.17,22/07/2024
CA1886QK003,70.5,22/07/2024
CA2239QK021,15.09,22/07/2024
CA0125QK006,4.18,22/07/2024
CA0405QK026,16.48,22/07/2024
CA2392QK021,38.26,22/07/2024
CA0202QK023,36.62,22/07/2024
CA0081QK024,13.49,22/07/2024
CA1878QK004,35.24,22/07/2024
CA1241QK024,70.64,22/07/2024
CA0206QK006,29.68,22/07/2024
CA2398QK041,8.88,22/07/2024
CA3777QK025,55.9,22/07/2024
CA2269QK024,44.33,22/07/2024
CA0054QK042,16.91,22/07/2024
CA1455QK041,22.22,22/07/2024
CA2400QK023,17.8,22/07/2024
CA0066QK004,68.6,22/07/2024
CA0928QK002,11.21,22/07/2024
CA2360QK002,1.97,22/07/2024
CA0323QK026,6.77,22/07/2024
CA0376QK003,29.87,22/07/2024
CA1953QK024,10.94,22/07/2024
CA2403QK001,3.57,22/07/2024
CA0305QK041,0.88,22/07/2024
CA0052QK021,16.9,22/07/2024
CA2200QK003,31.28,22/07/2024
CA1939QK002,22.26,22/07/2024
CA2394QK025,9.68,22/07/2024
CA2211QK002,18.23,22/07/2024
CA0407QK002,21.33,22/07/2024
CA0046QK025,25.36,22/07/2024
CA0045QK004,1.61,22/07/2024
CA2356QK025,59.21,22/07/2024
CA0060QK001,32.5,22/07/2024
CA0402QK001,41.52,22/07/2024
CA0209QK006,47.62,22/07/2024
CA0132QK001,38.18,22/07/2024
CA0252QK007,5.07,22/07/2024
CA0410QK004,8.58,22/07/2024
CA0105QK001,37.12,22/07/2024
CA1916QK025,10.31,22/07/2024
CA3008QK003,29.83,22/07/2024
CA0405QK004,22.18,22/07/2024
CA2388QK023,57.19,22/07/2024
CA2391QK042,56.58,22/07/2024
CA0291QK002,42.09,22/07/2024
CA0340QK001,30.39,22/07/2024
CA0081QK004,44.56,22/07/2024
CA1182QK002,93.78,22/07/2024
CA0203QK024,12.85,22/07/2024
CA0413QK042,19.64,22/07/2024
CA0319QK023,39.48,22/07/2024
CA3776QK043,29.11,22/07/2024
CA0306QK003,32.42,22/07/2024
CA2402QK001,46.04,22/07/2024
204898QK005,177.05,22/07/2024
CA0411QK001,7.43,22/07/2024
CA1953QK042,31.89,22/07/2024
CA1454QK004,82.92,22/07/2024
CA0312QK006,25.74,22/07/2024
CA0425QK041,9.95,22/07/2024
CA0291QK023,18.07,22/07/2024
CA2387QK021,34.91,22/07/2024
CA0239QK002,10.85,22/07/2024
CA2042QK022,38.64,22/07/2024
CA0396QK004,34.5,22/07/2024
CA0060QK026,48.89,22/07/2024
CA0072QK025,12.65,22/07/2024
CA0202QK003,34.48,22/07/2024
CA0288QK004,12.1,22/07/2024
CA1937QK041,22.38,22/07/2024
CA0003QK006,114.67,22/07/2024
CA0274QK004,51.29,22/07/2024
CA0238QK021,16.4,22/07/2024
CA1887QK002,6.64,22/07/2024
CA2416QK002,10.15,22/07/2024
CA2394QK001,43.38,22/07/2024
CA2269QK021,45.17,22/07/2024
CA2262QK021,24.07,22/07/2024
CA1947QK021,75.66,22/07/2024
CA0218QK002,13.4,22/07/2024
CA0303QK043,1.19,22/07/2024
CA0399QK001,19.58,22/07/2024
CA2360QK042,18.4,22/07/2024
CA0402QK025,9.49,22/07/2024
CA0272QK023,8.97,22/07/2024
CA2323QK001,65.9,22/07/2024
CA1450QK006,6.92,22/07/2024
CA0056QK023,23.55,22/07/2024
CA0414QK005,17.34,22/07/2024
CA0421QK043,11.31,22/07/2024
CA2276QK022,54.21,22/07/2024
CA1982QK043,0.45,22/07/2024
CA2364QK001,93.1,22/07/2024
CA0060QK006,36.75,22/07/2024
CA2241QK026,43.03,22/07/2024
CA0352QK002,17.66,22/07/2024
CA0070QK026,13.79,22/07/2024
CA0201QK001,21.92,22/07/2024
CA0002QK021,24.27,22/07/2024
CA1937QK002,106.66,22/07/2024
CA0002QK041,22.37,22/07/2024
CA2397QK001,125.16,22/07/2024
CA1982QK003,18.97,22/07/2024
231602QK001,20.85,22/07/2024
CA0411QK023,3.94,22/07/2024
CA1958QK024,17.76,22/07/2024
CA2389QK025,48.5,22/07/2024
CA2265QK002,22.72,22/07/2024
CA1454QK026,18.35,22/07/2024
CA0319QK002,40.7,22/07/2024
CA0298QK022,53.76,22/07/2024
CA0298QK025,50.11,22/07/2024
CA1939QK025,20.48,22/07/2024
CA0239QK024,11.27,22/07/2024
CA0396QK026,8.67,22/07/2024
CA0398QK005,49.88,22/07/2024
CA3008QK025,22.34,22/07/2024
CA0402QK003,24.19,22/07/2024
CA1887QK024,4.1,22/07/2024
CA2230QK022,0,22/07/2024
CA0413QK006,13.18,22/07/2024
CA0417QK041,10.25,22/07/2024
CA0305QK022,18.63,22/07/2024
CA2270QK026,24.46,22/07/2024
CA2323QK023,16.78,22/07/2024
CA1452QK002,43.32,22/07/2024
CA2362QK005,16.08,22/07/2024
231602QK024,94.96,22/07/2024
CA0249QK003,53.55,22/07/2024
CA2396QK002,25.6,22/07/2024
CA1974QK001,17.25,22/07/2024
CA1399QK001,19.94,22/07/2024
CA0414QK024,0.91,22/07/2024
CA0410QK005,1.8,22/07/2024
CA0209QK023,10.01,22/07/2024
CA0132QK004,47.7,22/07/2024
CA1456QK001,34.97,22/07/2024
CA0252QK010,8.73,22/07/2024
CA1958QK042,10.24,22/07/2024
CA0306QK004,31.26,22/07/2024
CA0125QK001,26.76,22/07/2024
CA0405QK021,10.72,22/07/2024
CA2388QK026,51.08,22/07/2024
CA2392QK002,15.75,22/07/2024
CA0291QK005,70.35,22/07/2024
CA0340QK041,5.2,22/07/2024
CA0081QK008,21.92,22/07/2024
CA1664QK042,12.99,22/07/2024
CA1241QK002,86.12,22/07/2024
CA0206QK001,10.04,22/07/2024
CA0319QK026,33.76,22/07/2024
CA3777QK003,109.76,22/07/2024
CA0054QK023,63.17,22/07/2024
CA0281QK002,11.82,22/07/2024
CA1455QK022,24.69,22/07/2024
CA0386QK042,21.02,22/07/2024
CA2264QK022,52.05,22/07/2024
CA0303QK022,13.71,22/07/2024
CA0203QK022,23.31,22/07/2024
CA0412QK021,7.28,22/07/2024
CA2360QK043,27.86,22/07/2024
CA0323QK021,3.44,22/07/2024
CA1953QK005,16.66,22/07/2024
CA0052QK002,50,22/07/2024
CA2270QK023,22.07,22/07/2024
CA0409QK002,18.51,22/07/2024
CA1938QK023,33.07,22/07/2024
CA2204QK023,103.96,22/07/2024
CA2247QK001,24.5,22/07/2024
CA2357QK041,15.67,22/07/2024
CA1663QK023,22.98,22/07/2024
CA0406QK023,12.09,22/07/2024
CA0046QK006,38.51,22/07/2024
CA0043QK005,100.03,22/07/2024
CA0728QK021,60.9,22/07/2024
CA2401QK025,94.48,22/07/2024
CA2356QK003,41.52,22/07/2024
CA0070QK023,17.86,22/07/2024
CA0058QK022,13.95,22/07/2024
CA0399QK022,9.66,22/07/2024
CA0209QK001,6.82,22/07/2024
CA2391QK001,16.39,22/07/2024
CA0034QK008,29.98,22/07/2024
CA0252QK002,1.86,22/07/2024
CA1664QK025,4.3,22/07/2024
CA1916QK006,53.97,22/07/2024
CA2462QK024,25.42,22/07/2024
CA2398QK003,18.57,22/07/2024
CA2388QK001,19.42,22/07/2024
CA2391QK023,116.06,22/07/2024
CA0289QK023,9.86,22/07/2024
CA0426QK043,2.16,22/07/2024
CA0319QK004,27.01,22/07/2024
CA0141QK003,24.12,22/07/2024
CA1456QK023,12.74,22/07/2024
CA0211QK006,0.66,22/07/2024
CA0009QK004,109.24,22/07/2024
CA1973QK024,40.37,22/07/2024
CA1886QK006,60.83,22/07/2024
CA2239QK024,12.99,22/07/2024
CA0406QK003,12.97,22/07/2024
CA0389QK002,34.64,22/07/2024
CA2392QK024,27.43,22/07/2024
CA0274QK026,29.88,22/07/2024
CA2263QK003,200.69,22/07/2024
CA0300QK043,27.92,22/07/2024
CA0202QK026,26.06,22/07/2024
CA0084QK001,15.06,22/07/2024
CA1878QK021,12.72,22/07/2024
CA0411QK025,6.3,22/07/2024
CA1312QK001,28.66,22/07/2024
CA0206QK023,12.18,22/07/2024
CA2399QK001,3.51,22/07/2024
CA1947QK023,75.5,22/07/2024
CA2269QK041,20.43,22/07/2024
CA2244QK022,29.88,22/07/2024
CA2356QK042,40.44,22/07/2024
CA1456QK041,11.02,22/07/2024
CA0628QK022,47.95,22/07/2024
CA2400QK026,16.34,22/07/2024
CA0070QK001,42.72,22/07/2024
CA0928QK022,18.93,22/07/2024
CA0169QK042,16.63,22/07/2024
CA0323QK043,6.56,22/07/2024
CA0376QK043,2.72,22/07/2024
CA2390QK022,69.27,22/07/2024
CA0009QK025,41.78,22/07/2024
CA2403QK004,2.56,22/07/2024
CA0052QK024,11.73,22/07/2024
CA2200QK023,18.34,22/07/2024
CA2395QK002,21.09,22/07/2024
CA2211QK022,22.71,22/07/2024
CA1663QK043,11.88,22/07/2024
CA2397QK021,165.01,22/07/2024
CA0407QK042,7.56,22/07/2024
CA1399QK006,42.91,22/07/2024
CA0335QK042,15.88,22/07/2024
CA0410QK006,6.07,22/07/2024
CA0421QK001,59.39,22/07/2024
CA2270QK043,63.22,22/07/2024
CA1452QK005,130.37,22/07/2024
CA2362QK022,29.71,22/07/2024
CA2241QK021,27.85,22/07/2024
271459QK024,78.16,22/07/2024
CA2396QK022,54.33,22/07/2024
CA1974QK004,18.93,22/07/2024
204898QK009,196.95,22/07/2024
CA0411QK004,41.51,22/07/2024
CA1958QK002,14.7,22/07/2024
CA2389QK006,250.71,22/07/2024
CA1454QK021,32.7,22/07/2024
CA0312QK023,5.29,22/07/2024
CA0300QK022,21.24,22/07/2024
CA0291QK026,14.29,22/07/2024
CA2387QK024,26.34,22/07/2024
CA0239QK005,29.08,22/07/2024
CA2042QK025,30.13,22/07/2024
CA0396QK021,18.47,22/07/2024
CA0081QK002,9.17,22/07/2024
CA0202QK006,100.36,22/07/2024
CA0289QK001,11.59,22/07/2024
CA3008QK006,25.74,22/07/2024
CA0003QK023,26.77,22/07/2024
CA0274QK021,53.95,22/07/2024
CA0238QK024,12.21,22/07/2024
CA1887QK005,12.22,22/07/2024
CA2416QK005,8.04,22/07/2024
CA2211QK026,60.17,22/07/2024
CA2394QK004,72.56,22/07/2024
CA0413QK001,12.55,22/07/2024
CA2262QK024,23.25,22/07/2024
CA0218QK005,43.76,22/07/2024
CA0164QK041,4.1,22/07/2024
CA0305QK003,47.07,22/07/2024
CA0405QK002,48.82,22/07/2024
CA2402QK005,32.85,22/07/2024
CA0300QK026,34.32,22/07/2024
CA0272QK026,8.07,22/07/2024
CA2323QK004,159.62,22/07/2024
CA1450QK023,5.4,22/07/2024
CA0056QK026,20.82,22/07/2024
CA2276QK025,42.46,22/07/2024
CA2364QK025,17.49,22/07/2024
CA2042QK003,18.77,22/07/2024
CA2364QK021,53.8,22/07/2024
CA0060QK021,17.78,22/07/2024
CA2244QK003,17.37,22/07/2024
CA0072QK003,18.97,22/07/2024
CA0201QK004,55.61,22/07/2024
CA0281QK005,19.91,22/07/2024
CA0002QK024,25.5,22/07/2024
CA1937QK022,80.91,22/07/2024
CA0003QK001,8.9,22/07/2024
CA0273QK005,58.23,22/07/2024
CA0238QK002,31.69,22/07/2024
CA1982QK006,12.02,22/07/2024
CA2403QK006,27.64,22/07/2024
CA2393QK002,52.73,22/07/2024
CA0375QK001,30.78,22/07/2024
CA2390QK002,111.05,22/07/2024
CA2265QK042,3.94,22/07/2024
CA0236QK002,29.39,22/07/2024
CA2247QK025,25.89,22/07/2024
CA0300QK002,27.54,22/07/2024
CA1942QK002,20.4,22/07/2024
CA0398QK022,18.4,22/07/2024
CA3776QK003,26.2,22/07/2024
CA0402QK006,24.88,22/07/2024
CA1887QK041,5.58,22/07/2024
CA0272QK004,19.69,22/07/2024
CA2230QK025,0,22/07/2024
CA0413QK023,7.41,22/07/2024
CA0056QK004,68.15,22/07/2024
CA0306QK005,62.22,22/07/2024
CA0414QK026,3.42,22/07/2024
CA0346QK042,20.75,22/07/2024
CA2270QK001,64.86,22/07/2024
CA1938QK001,29.34,22/07/2024
CA2244QK025,25.43,22/07/2024
CA2357QK002,31.08,22/07/2024
CA1663QK001,8.24,22/07/2024
CA0046QK001,26.71,22/07/2024
CA0034QK026,65.65,22/07/2024
CA0628QK025,35.65,22/07/2024
CA2401QK003,126.44,22/07/2024
CA2323QK024,45.5,22/07/2024
CA0070QK004,58.42,22/07/2024
CA0058QK003,24.16,22/07/2024
CA0928QK025,18.11,22/07/2024
CA0399QK003,7.7,22/07/2024
CA0385QK003,46.01,22/07/2024
CA2390QK025,59.95,22/07/2024
CA0034QK002,23.31,22/07/2024
CA2200QK026,15.32,22/07/2024
CA2395QK005,90.13,22/07/2024
CA1664QK003,4.68,22/07/2024
CA1916QK001,146.75,22/07/2024
CA2462QK005,71.19,22/07/2024
CA2397QK024,142.98,22/07/2024
CA2391QK004,112.72,22/07/2024
CA1450QK003,8.82,22/07/2024
CA0336QK002,11.76,22/07/2024
CA0414QK003,4.85,22/07/2024
CA0134QK001,55.15,22/07/2024
CA1456QK004,131.66,22/07/2024
CA0272QK001,11.82,22/07/2024
CA0211QK001,5.27,22/07/2024
CA0003QK025,14.42,22/07/2024
CA1973QK002,23.66,22/07/2024
CA1886QK001,54.56,22/07/2024
CA3780QK001,30.41,22/07/2024
CA0426QK002,14.54,22/07/2024
CA2239QK002,11.04,22/07/2024
CA0125QK004,59.32,22/07/2024
CA0405QK024,9.34,22/07/2024
CA2389QK003,80.19,22/07/2024
CA2392QK005,46.55,22/07/2024
CA0081QK022,64.22,22/07/2024
CA1878QK002,18.53,22/07/2024
CA1241QK022,35.91,22/07/2024
CA0206QK004,42.83,22/07/2024
CA2398QK025,45.23,22/07/2024
CA0323QK003,5.86,22/07/2024
CA3777QK023,158.72,22/07/2024
CA0054QK026,63.46,22/07/2024
CA1455QK025,18.94,22/07/2024
CA0387QK042,26.69,22/07/2024
CA0728QK026,124.41,22/07/2024
CA0412QK024,7.1,22/07/2024
CA2362QK003,8.26,22/07/2024
CA0323QK024,3.89,22/07/2024
CA0376QK001,13,22/07/2024
CA1953QK022,7.23,22/07/2024
CA0305QK025,13.95,22/07/2024
CA0052QK005,47.94,22/07/2024
CA2200QK001,36.13,22/07/2024
CA0409QK042,1.86,22/07/2024
CA1938QK026,22.23,22/07/2024
CA2394QK023,10.53,22/07/2024
CA2204QK026,86.19,22/07/2024
CA2247QK021,11.78,22/07/2024
CA1663QK026,13.05,22/07/2024
CA0406QK026,9.69,22/07/2024
CA0046QK023,24.52,22/07/2024
CA0045QK002,5,22/07/2024
CA2356QK023,27.4,22/07/2024
CA0058QK025,13.32,22/07/2024
CA0399QK025,8.52,22/07/2024
CA0209QK004,31.98,22/07/2024
CA0034QK022,45.15,22/07/2024
CA0252QK005,3.81,22/07/2024
CA0084QK002,5.85,22/07/2024
CA1916QK023,9.44,22/07/2024
CA3008QK001,108.41,22/07/2024
CA0169QK003,16.6,22/07/2024
CA2398QK023,34.97,22/07/2024
CA2388QK021,10.75,22/07/2024
CA2391QK026,89.5,22/07/2024
CA0289QK026,10.07,22/07/2024
CA0319QK021,12.03,22/07/2024
CA3776QK026,31.83,22/07/2024
CA0211QK023,0.69,22/07/2024
CA0009QK021,40.26,22/07/2024
CA1886QK023,22.74,22/07/2024
CA0054QK001,15.99,22/07/2024
CA2241QK001,36.67,22/07/2024
CA2392QK041,14.56,22/07/2024
CA0275QK003,14.2,22/07/2024
CA1455QK003,29.76,22/07/2024
CA2264QK003,12.58,22/07/2024
CA0303QK003,19.57,22/07/2024
CA0203QK003,22.36,22/07/2024
CA1878QK024,12.47,22/07/2024
CA0412QK002,15.32,22/07/2024
CA2400QK001,19.41,22/07/2024
CA1947QK026,57.48,22/07/2024
CA0410QK021,4.58,22/07/2024
CA0346QK003,7.39,22/07/2024
CA0414QK022,1.54,22/07/2024
CA2403QK043,4.89,22/07/2024
CA2393QK042,10.64,22/07/2024
CA0375QK041,4.11,22/07/2024
CA2390QK005,167.28,22/07/2024
CA2269QK002,46.51,22/07/2024
CA2262QK002,24.88,22/07/2024
CA0300QK005,102.54,22/07/2024
CA1947QK002,27.99,22/07/2024
CA0200QK002,31.33,22/07/2024
CA0303QK041,62.73,22/07/2024
CA0398QK025,17.02,22/07/2024
CA0402QK023,10.19,22/07/2024
CA0272QK021,7.7,22/07/2024
CA2230QK042,55.83,22/07/2024
CA0413QK026,5.85,22/07/2024
CA2276QK042,10.39,22/07/2024
CA0306QK006,37.56,22/07/2024
CA0056QK021,28.75,22/07/2024
CA2401QK043,69.47,22/07/2024
CA0421QK041,16.48,22/07/2024
CA2276QK003,19.95,22/07/2024
CA2362QK025,24.66,22/07/2024
CA0060QK004,34.39,22/07/2024
CA2241QK024,26.71,22/07/2024
CA0002QK002,22.84,22/07/2024
CA1916QK026,10.55,22/07/2024
CA2396QK025,45.21,22/07/2024
CA1982QK001,5.41,22/07/2024
211423QK102,4.78,22/07/2024
CA0411QK021,9.99,22/07/2024
CA1958QK022,8.49,22/07/2024
CA2389QK023,147.44,22/07/2024
CA2264QK026,52.55,22/07/2024
CA1454QK024,30.56,22/07/2024
CA0312QK026,3.2,22/07/2024
CA0298QK003,101.19,22/07/2024
CA1939QK023,93.63,22/07/2024
CA0239QK022,13.24,22/07/2024
CA0396QK024,14.47,22/07/2024
CA1312QK005,52.49,22/07/2024
CA0289QK004,24.98,22/07/2024
CA0398QK003,45.11,22/07/2024
CA3008QK023,12.87,22/07/2024
CA0239QK001,6.02,22/07/2024
CA1887QK022,6.49,22/07/2024
CA2462QK002,27.28,22/07/2024
CA2230QK003,0,22/07/2024
CA0413QK004,17.04,22/07/2024
CA0218QK042,33.59,22/07/2024
CA0417QK002,45.89,22/07/2024
CA0305QK006,26.9,22/07/2024
CA2323QK021,55.37,22/07/2024
CA1450QK026,3.75,22/07/2024
CA2395QK043,55.51,22/07/2024
CA1399QK004,36.43,22/07/2024
141626QK101,66.36,22/07/2024
CA1953QK026,4.31,22/07/2024
CA1454QK002,30.24,22/07/2024
CA0312QK004,49.39,22/07/2024
CA0425QK002,51.66,22/07/2024
CA0249QK002,23.48,22/07/2024
CA0291QK021,11.65,22/07/2024
CA2387QK002,72.86,22/07/2024
CA2042QK006,56.48,22/07/2024
CA0396QK002,23.95,22/07/2024
CA0060QK024,12.07,22/07/2024
CA2244QK006,40.42,22/07/2024
CA0072QK023,7.22,22/07/2024
CA0202QK001,29.28,22/07/2024
CA0288QK002,11.18,22/07/2024
CA1937QK025,72.99,22/07/2024
CA0003QK004,27.2,22/07/2024
CA0274QK002,29.43,22/07/2024
CA0238QK005,67.01,22/07/2024
CA0346QK001,5.69,22/07/2024
CA0340QK002,20.94,22/07/2024
CA0081QK005,17.49,22/07/2024
CA1182QK003,62.39,22/07/2024
CA0203QK025,21.96,22/07/2024
CA0413QK043,7.45,22/07/2024
CA0319QK024,11.75,22/07/2024
CA3777QK001,12.38,22/07/2024
CA0211QK026,0.4,22/07/2024
CA0009QK024,37.85,22/07/2024
CA1886QK026,20.66,22/07/2024
CA0054QK021,10.62,22/07/2024
CA0410QK022,3.34,22/07/2024
CA0276QK003,61.6,22/07/2024
CA1455QK006,84.72,22/07/2024
CA0386QK002,0,22/07/2024
CA2264QK006,65.25,22/07/2024
CA0303QK006,36.54,22/07/2024
CA0203QK006,75.5,22/07/2024
CA0412QK005,18.81,22/07/2024
CA0323QK005,16.21,22/07/2024
CA2400QK021,49.81,22/07/2024
CA1953QK003,7.82,22/07/2024
CA0046QK026,25.19,22/07/2024
CA2270QK021,90.9,22/07/2024
CA0407QK043,7.11,22/07/2024
CA1938QK021,20.23,22/07/2024
CA2204QK021,82.49,22/07/2024
CA2244QK042,73.25,22/07/2024
CA2357QK005,29.57,22/07/2024
CA1663QK021,5.37,22/07/2024
CA0406QK021,10.52,22/07/2024
CA0046QK004,31.35,22/07/2024
CA0043QK003,37.98,22/07/2024
CA0728QK002,9.51,22/07/2024
CA2401QK023,288.03,22/07/2024
CA2356QK001,84.09,22/07/2024
CA0070QK021,12.37,22/07/2024
CA0058QK006,41.34,22/07/2024
CA0399QK006,24.81,22/07/2024
CA0206QK025,13.41,22/07/2024
CA2390QK042,67.62,22/07/2024
CA0034QK005,71.5,22/07/2024
CA2204QK003,57.2,22/07/2024
CA1664QK023,3.38,22/07/2024
CA1916QK004,260,22/07/2024
CA2462QK022,25.17,22/07/2024
CA2398QK001,54.57,22/07/2024
CA2391QK021,17.65,22/07/2024
CA0336QK042,4.56,22/07/2024
CA0289QK021,9.5,22/07/2024
CA0141QK001,11.65,22/07/2024
CA1456QK021,53.43,22/07/2024
CA0211QK004,15.64,22/07/2024
CA0009QK002,49.87,22/07/2024
CA1973QK022,33.33,22/07/2024
CA1886QK004,99.71,22/07/2024
CA2239QK022,15.08,22/07/2024
CA0125QK009,46.77,22/07/2024
CA0406QK001,18.19,22/07/2024
CA2392QK022,27.83,22/07/2024
CA0274QK024,45.47,22/07/2024
CA2263QK001,121.93,22/07/2024
CA0300QK041,12.07,22/07/2024
CA0202QK024,9.41,22/07/2024
CA0081QK025,66.18,22/07/2024
CA1878QK005,15.26,22/07/2024
CA1241QK025,28.79,22/07/2024
CA0206QK021,12.87,22/07/2024
CA2398QK042,26.51,22/07/2024
CA0389QK001,96.82,22/07/2024
CA3777QK026,140.55,22/07/2024
CA0169QK001,17.1,22/07/2024
CA2269QK025,47.22,22/07/2024
CA0054QK043,23.02,22/07/2024
CA0352QK042,5.06,22/07/2024
CA0628QK003,150.68,22/07/2024
CA2400QK024,52.25,22/07/2024
CA0066QK005,65.71,22/07/2024
CA0928QK003,15.29,22/07/2024
CA0323QK041,11.54,22/07/2024
CA0376QK041,32.44,22/07/2024
CA2390QK006,153.16,22/07/2024
CA2403QK002,18.83,22/07/2024
CA0305QK042,4.27,22/07/2024
CA0052QK022,20.39,22/07/2024
CA2200QK021,25.77,22/07/2024
CA1939QK003,76.83,22/07/2024
CA2394QK026,9.94,22/07/2024
CA2211QK003,24.96,22/07/2024
CA1663QK041,29.99,22/07/2024
CA0407QK003,13.61,22/07/2024
CA0335QK003,12.83,22/07/2024
CA2356QK026,22.98,22/07/2024
CA0060QK002,50.34,22/07/2024
CA0389QK042,51.94,22/07/2024
CA0402QK002,25.33,22/07/2024
CA0209QK021,16.17,22/07/2024
CA0132QK002,91.42,22/07/2024
CA1455QK042,13.6,22/07/2024
CA0252QK008,31.88,22/07/2024
CA1958QK026,62.17,22/07/2024
CA0105QK002,20.82,22/07/2024
CA0405QK005,85.59,22/07/2024
CA2388QK024,8.1,22/07/2024
CA2391QK043,80.35,22/07/2024
CA0291QK003,25.23,22/07/2024
CA0426QK042,3.86,22/07/2024
CA0410QK023,1.45,22/07/2024
271459QK001,78.56,22/07/2024
CA2396QK003,6.38,22/07/2024
CA1974QK002,39.87,22/07/2024
204898QK006,122.85,22/07/2024
CA0411QK002,8.52,22/07/2024
CA1953QK043,0.84,22/07/2024
CA1454QK005,33.93,22/07/2024
CA0312QK021,11.39,22/07/2024
CA0425QK042,14.68,22/07/2024
